alpha,instance_id,read_idx,hd,energy,delta_energy,is_target,is_R_gs,eng_ok
0.02,110,64,6,-4874.000000002167,1.4399999978331834,0,0,0
0.02,110,65,7,-4873.900000002175,1.5399999978253618,0,0,0
0.02,110,66,7,-4873.860000002172,1.5799999978289634,0,0,0
0.02,110,67,8,-4873.860000002167,1.5799999978335109,0,0,0
0.02,110,68,8,-4873.820000002176,1.6199999978243795,0,0,0
0.02,110,69,7,-4873.800000002177,1.6399999978239066,0,0,0
0.02,110,70,7,-4873.800000002175,1.6399999978257256,0,0,0
0.02,110,71,9,-4873.780000002172,1.6599999978288906,0,0,0
0.02,110,72,10,-4873.760000002174,1.6799999978265987,0,0,0
0.02,110,73,10,-4873.760000002173,1.6799999978275082,0,0,0
0.02,110,74,8,-4873.700000002176,1.7399999978242704,0,0,0
0.02,110,75,8,-4873.680000002176,1.759999997824707,0,0,0
0.02,110,76,9,-4873.6800000021685,1.759999997831983,0,0,0
0.02,110,77,8,-4873.600000002175,1.8399999978255437,0,0,0
0.02,110,78,9,-4873.600000002172,1.8399999978282722,0,0,0
0.02,110,79,9,-4873.540000002175,1.8999999978259439,0,0,0
0.02,110,80,11,-4873.460000002171,1.979999997829509,0,0,0
0.02,110,81,11,-4873.440000002168,1.9999999978326741,0,0,0
0.02,110,82,11,-4873.420000002163,2.019999997837658,0,0,0
0.02,110,83,9,-4873.360000002169,2.079999997831692,0,0,0
0.02,110,84,13,-4873.360000002165,2.07999999783533,0,0,0
0.02,110,85,10,-4873.360000002165,2.07999999783533,0,0,0
0.02,110,86,10,-4873.300000002168,2.139999997832092,0,0,0
0.02,110,87,9,-4873.2000000021635,2.2399999978370033,0,0,0
0.02,110,88,12,-4873.180000002171,2.2599999978292544,0,0,0
0.02,110,89,11,-4873.100000002163,2.339999997837367,0,0,0
0.02,110,90,10,-4873.0800000021645,2.3599999978359847,0,0,0
0.02,110,91,12,-4873.060000002167,2.3799999978336928,0,0,0
0.02,110,92,12,-4872.900000002168,2.5399999978326377,0,0,0
0.02,110,93,15,-4872.840000002165,2.5999999978357664,0,0,0
0.02,110,94,13,-4872.820000002172,2.619999997828927,0,0,0
0.02,110,95,10,-4872.800000002168,2.639999997832092,0,0,0
0.02,110,96,13,-4872.780000002174,2.659999997826162,0,0,0
0.02,110,97,8,-4872.520000002174,2.9199999978263804,0,0,0
0.02,110,98,16,-4872.400000002168,3.0399999978326377,0,0,0
0.02,110,99,26,-4870.180000002144,5.259999997856539,0,0,0
0.02,111,0,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,1,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,2,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,3,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,4,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,5,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,6,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,7,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,8,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,9,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,10,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,11,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,12,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,13,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,14,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,15,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,16,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,17,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,18,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,19,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,20,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,21,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,22,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,23,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,24,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,25,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,26,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,27,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,28,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,29,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,30,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,31,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,32,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,33,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,34,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,35,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,36,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,37,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,38,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,39,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,40,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,41,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,42,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,43,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,44,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,45,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,46,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,47,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,48,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,49,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,50,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,51,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,52,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,53,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,54,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,55,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,56,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,57,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,58,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,59,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,60,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,61,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,62,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,63,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,64,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,65,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,66,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,67,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,68,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,69,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,70,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,71,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,72,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,73,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,74,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,75,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,76,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,77,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,78,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,79,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,80,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,81,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,82,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,83,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,84,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,85,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,86,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,87,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,88,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,89,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,90,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,91,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,92,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,93,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,94,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,95,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,96,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,97,0,-5352.640000002955,-2.954948286060244e-09,1,1,1
0.02,111,98,3,-5351.680000002946,0.959999997054183,0,0,0
0.02,111,99,3,-5351.640000002948,0.9999999970523277,0,0,0
0.02,112,0,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,1,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,2,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,3,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,4,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,5,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,6,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,7,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,8,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,9,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,10,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,11,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,12,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,13,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,14,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,15,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,16,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,17,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,18,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,19,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,20,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,21,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,22,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,23,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,24,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,25,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,26,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,27,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,28,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,29,0,-4971.860000002387,-2.3874235921539366e-09,1,1,1
0.02,112,30,3,-4971.320000002385,0.539999997614359,0,0,0
0.02,112,31,3,-4971.320000002385,0.539999997614359,0,0,0
0.02,112,32,3,-4971.320000002385,0.539999997614359,0,0,0
0.02,112,33,3,-4971.320000002385,0.539999997614359,0,0,0
0.02,112,34,3,-4971.320000002385,0.539999997614359,0,0,0
0.02,112,35,3,-4971.320000002385,0.539999997614359,0,0,0
0.02,112,36,3,-4971.320000002385,0.539999997614359,0,0,0
0.02,112,37,3,-4971.320000002385,0.539999997614359,0,0,0
0.02,112,38,3,-4971.280000002379,0.5799999976206891,0,0,0
0.02,112,39,3,-4971.280000002379,0.5799999976206891,0,0,0
0.02,112,40,3,-4971.260000002384,0.5999999976156687,0,0,0
0.02,112,41,3,-4971.260000002384,0.5999999976156687,0,0,0
0.02,112,42,3,-4971.260000002384,0.5999999976156687,0,0,0
0.02,112,43,3,-4971.220000002385,0.6399999976147228,0,0,0
0.02,112,44,3,-4971.180000002385,0.6799999976146864,0,0,0
0.02,112,45,4,-4971.120000002381,0.7399999976187246,0,0,0
0.02,112,46,4,-4971.120000002381,0.7399999976187246,0,0,0
0.02,112,47,3,-4971.120000002377,0.7399999976223626,0,0,0
0.02,112,48,3,-4971.120000002377,0.7399999976223626,0,0,0
0.02,112,49,3,-4971.120000002377,0.7399999976223626,0,0,0
0.02,112,50,3,-4971.080000002382,0.7799999976177787,0,0,0
0.02,112,51,3,-4971.060000002383,0.7999999976163963,0,0,0
0.02,112,52,3,-4971.060000002383,0.7999999976163963,0,0,0
0.02,112,53,3,-4971.060000002383,0.7999999976163963,0,0,0
0.02,112,54,3,-4971.060000002383,0.7999999976163963,0,0,0
0.02,112,55,3,-4971.000000002381,0.8599999976186155,0,0,0
0.02,112,56,3,-4971.000000002381,0.8599999976186155,0,0,0
0.02,112,57,5,-4971.000000002377,0.8599999976222534,0,0,0
0.02,112,58,4,-4970.960000002385,0.8999999976149411,0,0,0
0.02,112,59,4,-4970.960000002385,0.8999999976149411,0,0,0
0.02,112,60,4,-4970.940000002374,0.9199999976253821,0,0,0
0.02,112,61,5,-4970.800000002381,1.0599999976184336,0,0,0
0.02,112,62,5,-4970.800000002381,1.0599999976184336,0,0,0
0.02,112,63,4,-4970.760000002381,1.0999999976183972,0,0,0
0.02,112,64,6,-4970.740000002378,1.1199999976215622,0,0,0
0.02,112,65,6,-4970.720000002382,1.1399999976174513,0,0,0
0.02,112,66,5,-4970.700000002383,1.1599999976169784,0,0,0
0.02,112,67,6,-4970.70000000238,1.1599999976197068,0,0,0
0.02,112,68,6,-4970.660000002374,1.199999997626037,0,0,0
0.02,112,69,6,-4970.600000002378,1.2599999976218896,0,0,0
0.02,112,70,6,-4970.580000002383,1.2799999976168692,0,0,0
0.02,112,71,6,-4970.480000002374,1.3799999976254185,0,0,0
0.02,112,72,6,-4970.46000000238,1.3999999976194886,0,0,0
0.02,112,73,7,-4970.4000000023725,1.4599999976271647,0,0,0
0.02,112,74,7,-4970.360000002382,1.4999999976180334,0,0,0
0.02,112,75,8,-4970.360000002376,1.4999999976234903,0,0,0
0.02,112,76,7,-4970.3200000023835,1.539999997616178,0,0,0
0.02,112,77,7,-4970.320000002378,1.539999997621635,0,0,0
0.02,112,78,8,-4970.320000002377,1.5399999976225445,0,0,0
0.02,112,79,7,-4970.300000002371,1.559999997628438,0,0,0
0.02,112,80,7,-4970.22000000238,1.6399999976192703,0,0,0
0.02,112,81,7,-4970.220000002374,1.6399999976256368,0,0,0
0.02,112,82,7,-4970.20000000238,1.6599999976197068,0,0,0
0.02,112,83,6,-4970.180000002381,1.6799999976183244,0,0,0
0.02,112,84,7,-4970.120000002376,1.739999997623272,0,0,0
0.02,112,85,8,-4970.120000002374,1.7399999976260005,0,0,0
0.02,112,86,7,-4970.100000002384,1.7599999976155232,0,0,0
0.02,112,87,7,-4970.100000002384,1.7599999976155232,0,0,0
0.02,112,88,10,-4969.980000002372,1.8799999976272375,0,0,0
0.02,112,89,9,-4969.980000002372,1.8799999976272375,0,0,0
0.02,112,90,10,-4969.960000002375,1.8999999976249455,0,0,0
0.02,112,91,10,-4969.920000002375,1.9399999976249092,0,0,0
0.02,112,92,10,-4969.84000000237,2.019999997629384,0,0,0
0.02,112,93,9,-4969.7800000023735,2.079999997626146,0,0,0
0.02,112,94,10,-4969.740000002374,2.1199999976261097,0,0,0
0.02,112,95,11,-4969.740000002369,2.119999997630657,0,0,0
0.02,112,96,12,-4969.580000002364,2.2799999976359686,0,0,0
0.02,112,97,5,-4969.160000002381,2.699999997618761,0,0,0
0.02,112,98,15,-4968.600000002374,3.2599999976255276,0,0,0
0.02,112,99,10,-4968.400000002374,3.4599999976253457,0,0,0
0.02,113,0,0,-4936.980000002193,-2.193701220676303e-09,1,1,1
0.02,113,1,0,-4936.980000002193,-2.193701220676303e-09,1,1,1
0.02,113,2,0,-4936.980000002193,-2.193701220676303e-09,1,1,1
0.02,113,3,0,-4936.980000002193,-2.193701220676303e-09,1,1,1
0.02,113,4,3,-4936.660000002189,0.3199999978105552,0,0,0
0.02,113,5,3,-4936.520000002193,0.45999999780633516,0,0,0
0.02,113,6,3,-4936.480000002192,0.4999999978072083,0,0,0
0.02,113,7,3,-4936.38000000219,0.5999999978093911,0,0,0
0.02,113,8,3,-4936.320000002191,0.6599999978088817,0,0,0
0.02,113,9,5,-4936.320000002189,0.6599999978107007,0,0,0
0.02,113,10,5,-4936.320000002189,0.6599999978107007,0,0,0
0.02,113,11,6,-4936.060000002185,0.919999997814557,0,0,0
0.02,113,12,8,-4936.000000002185,0.9799999978149572,0,0,0
0.02,113,13,8,-4936.000000002185,0.9799999978149572,0,0,0
0.02,113,14,5,-4936.000000002185,0.9799999978149572,0,0,0
0.02,113,15,8,-4936.000000002185,0.9799999978149572,0,0,0
0.02,113,16,8,-4936.000000002185,0.9799999978149572,0,0,0
0.02,113,17,5,-4935.9600000021865,1.0199999978131018,0,0,0
0.02,113,18,7,-4935.8800000021865,1.099999997813029,0,0,0
0.02,113,19,6,-4935.860000002189,1.1199999978107371,0,0,0
0.02,113,20,6,-4935.8400000021875,1.1399999978120832,0,0,0
0.02,113,21,9,-4935.780000002189,1.1999999978106644,0,0,0
0.02,113,22,6,-4935.720000002185,1.2599999978147025,0,0,0
0.02,113,23,8,-4935.720000002183,1.2599999978165215,0,0,0
0.02,113,24,8,-4935.680000002182,1.2999999978173946,0,0,0
0.02,113,25,7,-4935.68000000218,1.2999999978192136,0,0,0
0.02,113,26,8,-4935.640000002182,1.3399999978173582,0,0,0
0.02,113,27,9,-4935.580000002188,1.399999997811392,0,0,0
0.02,113,28,8,-4935.540000002187,1.439999997812265,0,0,0
0.02,113,29,9,-4935.540000002186,1.4399999978131746,0,0,0
0.02,113,30,10,-4935.460000002179,1.5199999978203778,0,0,0
0.02,113,31,11,-4935.420000002179,1.5599999978203414,0,0,0
0.02,113,32,10,-4935.380000002179,1.599999997820305,0,0,0
0.02,113,33,10,-4935.380000002176,1.599999997823943,0,0,0
0.02,113,34,11,-4935.360000002184,1.6199999978152846,0,0,0
0.02,113,35,13,-4935.36000000218,1.619999997819832,0,0,0
0.02,113,36,12,-4935.340000002182,1.6399999978175401,0,0,0
0.02,113,37,10,-4935.300000002183,1.6799999978165943,0,0,0
0.02,113,38,9,-4935.220000002181,1.7599999978183405,0,0,0
0.02,113,39,12,-4935.22000000218,1.75999999781925,0,0,0
0.02,113,40,9,-4935.200000002183,1.779999997816958,0,0,0
0.02,113,41,11,-4935.1400000021795,1.8399999978200867,0,0,0
0.02,113,42,10,-4935.120000002179,1.8599999978205233,0,0,0
0.02,113,43,12,-4935.100000002186,1.8799999978136839,0,0,0
0.02,113,44,11,-4935.080000002184,1.8999999978159394,0,0,0
0.02,113,45,12,-4935.060000002182,1.9199999978172855,0,0,0
0.02,113,46,12,-4935.060000002172,1.91999999782729,0,0,0
0.02,113,47,11,-4935.0400000021755,1.9399999978240885,0,0,0
0.02,113,48,11,-4935.000000002182,1.9799999978176857,0,0,0
0.02,113,49,13,-4934.9600000021865,2.019999997813102,0,0,0
0.02,113,50,12,-4934.9200000021865,2.0599999978130654,0,0,0
0.02,113,51,13,-4934.900000002177,2.079999997822597,0,0,0
0.02,113,52,13,-4934.880000002181,2.099999997818486,0,0,0
0.02,113,53,13,-4934.86000000217,2.1199999978298365,0,0,0
0.02,113,54,15,-4934.840000002173,2.139999997826635,0,0,0
0.02,113,55,13,-4934.820000002179,2.159999997820705,0,0,0
0.02,113,56,14,-4934.820000002175,2.159999997824343,0,0,0
0.02,113,57,15,-4934.780000002175,2.1999999978243068,0,0,0
0.02,113,58,12,-4934.760000002186,2.2199999978138294,0,0,0
0.02,113,59,13,-4934.720000002181,2.2599999978183405,0,0,0
0.02,113,60,16,-4934.680000002179,2.299999997820123,0,0,0
0.02,113,61,12,-4934.660000002178,2.319999997821469,0,0,0
0.02,113,62,16,-4934.640000002177,2.339999997822815,0,0,0
0.02,113,63,14,-4934.600000002177,2.379999997822779,0,0,0
0.02,113,64,15,-4934.5800000021845,2.39999999781503,0,0,0
0.02,113,65,12,-4934.580000002175,2.399999997824125,0,0,0
0.02,113,66,12,-4934.540000002193,2.439999997806808,0,0,0
0.02,113,67,15,-4934.540000002177,2.4399999978222695,0,0,0
0.02,113,68,14,-4934.4200000021765,2.55999999782307,0,0,0
0.02,113,69,14,-4934.360000002175,2.6199999978243795,0,0,0
0.02,113,70,15,-4934.360000002172,2.6199999978280175,0,0,0
0.02,113,71,18,-4934.280000002172,2.6999999978279448,0,0,0
0.02,113,72,16,-4934.220000002173,2.759999997826526,0,0,0
0.02,113,73,17,-4934.100000002173,2.879999997826417,0,0,0
0.02,113,74,16,-4934.040000002177,2.9399999978222695,0,0,0
0.02,113,75,16,-4934.00000000217,2.979999997829509,0,0,0
0.02,113,76,17,-4933.960000002185,3.019999997814921,0,0,0
0.02,113,77,17,-4933.840000002175,3.139999997824816,0,0,0
0.02,113,78,19,-4933.820000002179,3.159999997820705,0,0,0
0.02,113,79,17,-4933.740000002171,3.239999997828818,0,0,0
0.02,113,80,18,-4933.640000002176,3.3399999978237247,0,0,0
0.02,113,81,19,-4933.620000002172,3.3599999978277992,0,0,0
0.02,113,82,20,-4933.600000002179,3.37999999782096,0,0,0
0.02,113,83,22,-4933.580000002171,3.3999999978286723,0,0,0
0.02,113,84,19,-4933.480000002172,3.499999997827217,0,0,0
0.02,113,85,21,-4933.460000002164,3.519999997835839,0,0,0
0.02,113,86,21,-4933.420000002172,3.5599999978276173,0,0,0
0.02,113,87,15,-4933.300000002176,3.67999999782387,0,0,0
0.02,113,88,22,-4933.280000002182,3.6999999978179403,0,0,0
0.02,113,89,21,-4933.260000002178,3.719999997822015,0,0,0
0.02,113,90,24,-4933.040000002166,3.9399999978331834,0,0,0
0.02,113,91,26,-4932.960000002174,4.019999997825835,0,0,0
0.02,113,92,25,-4932.66000000217,4.319999997829655,0,0,0
0.02,113,93,26,-4932.640000002168,4.33999999783191,0,0,0
0.02,113,94,25,-4932.46000000216,4.519999997839477,0,0,0
0.02,113,95,25,-4932.360000002159,4.61999999784075,0,0,0
0.02,113,96,21,-4932.300000002175,4.67999999782478,0,0,0
0.02,113,97,27,-4932.160000002169,4.819999997830564,0,0,0
0.02,113,98,21,-4932.080000002162,4.899999997837767,0,0,0
0.02,113,99,26,-4930.600000002157,6.379999997842788,0,0,0
0.02,114,0,0,-5074.780000002104,-2.104570739902556e-09,1,1,1
0.02,114,1,0,-5074.780000002104,-2.104570739902556e-09,1,1,1
0.02,114,2,3,-5074.680000002104,0.09999999789579306,0,0,0
0.02,114,3,3,-5074.680000002104,0.09999999789579306,0,0,0
0.02,114,4,3,-5074.680000002104,0.09999999789579306,0,0,0
0.02,114,5,3,-5074.680000002104,0.09999999789579306,0,0,0
0.02,114,6,3,-5074.680000002104,0.09999999789579306,0,0,0
0.02,114,7,3,-5074.680000002104,0.09999999789579306,0,0,0
0.02,114,8,4,-5074.500000002104,0.2799999978960841,0,0,0
0.02,114,9,6,-5074.480000002103,0.29999999789652065,0,0,0
0.02,114,10,3,-5074.440000002104,0.3399999978955748,0,0,0
0.02,114,11,3,-5074.440000002104,0.3399999978955748,0,0,0
0.02,114,12,6,-5074.340000002104,0.4399999978959386,0,0,0
0.02,114,13,6,-5074.2800000021,0.49999999789997673,0,0,0
0.02,114,14,6,-5074.2400000021025,0.5399999978972119,0,0,0
0.02,114,15,7,-5074.240000002102,0.5399999978981214,0,0,0
0.02,114,16,7,-5074.240000002102,0.5399999978981214,0,0,0
0.02,114,17,7,-5074.160000002103,0.6199999978971391,0,0,0
0.02,114,18,9,-5074.140000002103,0.6399999978966662,0,0,0
0.02,114,19,9,-5074.140000002103,0.6399999978966662,0,0,0
0.02,114,20,7,-5074.100000002102,0.6799999978975393,0,0,0
0.02,114,21,6,-5074.020000002099,0.7599999979011045,0,0,0
0.02,114,22,10,-5073.860000002101,0.91999999789914,0,0,0
0.02,114,23,10,-5073.8000000020975,0.9799999979022687,0,0,0
0.02,114,24,8,-5073.780000002096,0.9999999979036147,0,0,0
0.02,114,25,6,-5073.780000002096,0.9999999979036147,0,0,0
0.02,114,26,5,-5073.7200000021,1.0599999978994674,0,0,0
0.02,114,27,12,-5073.720000002098,1.059999997902196,0,0,0
0.02,114,28,11,-5073.5800000020945,1.1999999979052518,0,0,0
0.02,114,29,9,-5073.560000002096,1.2199999979038694,0,0,0
0.02,114,30,9,-5073.50000000209,1.2799999979097265,0,0,0
0.02,114,31,12,-5073.480000002099,1.2999999979010681,0,0,0
0.02,114,32,11,-5073.480000002096,1.2999999979037966,0,0,0
0.02,114,33,11,-5073.460000002097,1.3199999979024142,0,0,0
0.02,114,34,11,-5073.440000002095,1.3399999979046697,0,0,0
0.02,114,35,10,-5073.4400000020905,1.3399999979092172,0,0,0
0.02,114,36,10,-5073.440000002089,1.3399999979110362,0,0,0
0.02,114,37,11,-5073.420000002099,1.3599999979005588,0,0,0
0.02,114,38,13,-5073.400000002094,1.3799999979055428,0,0,0
0.02,114,39,9,-5073.340000002094,1.439999997905943,0,0,0
0.02,114,40,12,-5073.320000002091,1.459999997909108,0,0,0
0.02,114,41,14,-5073.280000002097,1.4999999979027052,0,0,0
0.02,114,42,13,-5073.260000002096,1.5199999979040513,0,0,0
0.02,114,43,14,-5073.26000000209,1.5199999979095082,0,0,0
0.02,114,44,11,-5073.220000002094,1.5599999979058339,0,0,0
0.02,114,45,11,-5073.200000002096,1.579999997903542,0,0,0
0.02,114,46,13,-5073.200000002093,1.57999999790718,0,0,0
0.02,114,47,9,-5073.200000002086,1.5799999979135464,0,0,0
0.02,114,48,13,-5073.160000002095,1.619999997904415,0,0,0
0.02,114,49,9,-5073.1400000020985,1.6399999979012136,0,0,0
0.02,114,50,17,-5073.140000002094,1.6399999979057611,0,0,0
0.02,114,51,13,-5073.140000002092,1.63999999790758,0,0,0
0.02,114,52,14,-5073.140000002089,1.6399999979103086,0,0,0
0.02,114,53,12,-5073.10000000209,1.6799999979093627,0,0,0
0.02,114,54,17,-5073.080000002095,1.6999999979043423,0,0,0
0.02,114,55,13,-5073.080000002091,1.6999999979088898,0,0,0
0.02,114,56,15,-5073.020000002095,1.7599999979047425,0,0,0
0.02,114,57,15,-5073.000000002098,1.779999997901541,0,0,0
0.02,114,58,15,-5072.980000002095,1.799999997904706,0,0,0
0.02,114,59,13,-5072.980000002092,1.7999999979074346,0,0,0
0.02,114,60,17,-5072.98000000209,1.799999997910163,0,0,0
0.02,114,61,12,-5072.920000002091,1.8599999979087443,0,0,0
0.02,114,62,16,-5072.880000002096,1.8999999979041604,0,0,0
