alpha,instance_id,hd_mean,hd_min,hd_max,hd_std,eng_count,bit_count,gs_count,best_energy,best_delta,target_density
1e-08,39,128.13,86,167,17.60946052552434,0,0,0,-2697.200241720393,1.9000101296405774,0.5981824661439772
1e-08,40,132.12,89,171,17.68291831118382,0,0,0,-2653.2003395903307,1.5000123196919048,0.6076265146115467
1e-08,41,133.6,84,185,20.0074985942771,0,0,0,-2657.4002911703556,1.700011149671809,0.5958660014255167
1e-08,42,109.33,76,150,15.83417506534521,0,0,0,-2750.200289540393,1.9000093096246928,0.6017462580185318
1e-08,43,145.34,102,210,20.143098073533775,0,0,0,-2677.7002548103783,2.900012099644755,0.5960441910192444
1e-08,44,117.97,89,178,16.63096810170713,0,0,0,-2737.6002897104618,2.6000110695513285,0.5946186742694227
1e-08,45,158.65,97,216,21.53804772954132,0,0,0,-2618.10025252036,3.2000104596677375,0.5896293656450463
1e-08,46,132.29,86,171,17.109818818444573,0,0,0,-2648.20029440032,1.4000105597083348,0.5990734141126158
1e-08,47,163.52,110,217,19.732957203622576,0,0,0,-2724.000243670422,3.0000130095913846,0.6017462580185318
1e-08,48,143.18,91,190,20.60261148495501,0,0,0,-2710.900344160347,3.100014329667829,0.6065573770491803
1e-08,49,120.51,73,167,16.657427772618437,0,0,0,-2615.400299540337,2.100010849678256,0.5940841054882395
1e-08,50,143.89,94,197,18.835017918759725,0,0,0,-2695.800448990276,2.800018029743569,0.6001425516749822
1e-08,51,144.87,97,199,20.757964736457186,0,0,0,-2735.900282410398,2.8000106596309706,0.602815395580898
1e-08,52,111.66,74,151,16.404401848284504,0,0,0,-2719.6003786703277,1.4000124996928207,0.5997861724875267
1e-08,53,122.92,75,166,17.41245531221832,0,0,0,-2685.30033185037,1.9000110596398372,0.5983606557377049
1e-08,54,133.2,87,183,17.745985461506496,0,0,0,-2678.7002305504175,2.400010869605012,0.5894511760513186
1e-08,55,169.09,116,222,21.131064809895406,0,0,0,-2612.500385610275,3.7000202397439352,0.5962223806129722
1e-08,56,119.87,79,177,17.657664058419503,0,0,0,-2722.4003186903756,1.5000120296522255,0.5994297933000713
1e-08,57,146.07,105,191,17.745002113271216,0,0,0,-2690.000278540415,2.300014879623177,0.6078047042052744
1e-08,58,159.25,113,200,18.918443382054456,0,0,0,-2668.3002886503873,3.2000140796362757,0.5908766928011404
1e-08,59,153.45,115,214,18.565761497983324,0,0,0,-2635.8002267504407,2.500013289580693,0.5876692801140413
1e-08,60,138.74,75,202,22.297363072794056,0,0,0,-2670.6003752303504,2.1000122896648463,0.5928367783321454
1e-08,61,129.93,80,180,18.199590654737264,0,0,0,-2692.8004266702706,2.0000140597508107,0.6033499643620812
1e-08,62,143.39,83,202,19.26026739170565,0,0,0,-2619.2002654303737,1.9000130996491862,0.5928367783321454
1e-08,63,151.24,98,197,19.29721223389534,0,0,0,-2651.700246100411,3.400013619618676,0.5914112615823236
1e-08,64,119.38,75,173,20.242914809878542,0,0,0,-2647.400316960386,1.700012729626451,0.594440484675695
1e-08,65,151.82,102,227,22.06145054161217,0,0,0,-2612.900280820307,2.600016179715567,0.5867783321454028
1e-08,66,121.76,81,176,18.155506051884092,0,0,0,-2690.8003767403843,2.100014099643886,0.5964005702066999
1e-08,67,132.92,75,187,19.63195354517731,0,0,0,-2653.5002864603393,2.3000097096714853,0.6006771204561654
1e-08,68,165.46,123,206,18.489142760009184,0,0,0,-2612.8002276303123,3.600013619711717,0.5978260869565217
1e-08,69,143.55,96,186,18.423558288235203,0,0,0,-2646.5002974703225,2.6000142097077514,0.5987170349251604
1e-08,70,147.62,90,208,23.092760770423272,0,0,0,-2748.4004072003154,2.9000142897120895,0.6019244476122595
1e-08,71,142.89,95,183,17.053970212240902,0,0,0,-2643.90026517043,2.9000102095997136,0.5849964362081255
1e-08,72,131.08,85,182,18.703304520859408,0,0,0,-2682.100194040443,2.200006879578268,0.5964005702066999
1e-08,73,134.34,95,172,17.356969781617988,0,0,0,-2705.100311210331,2.1000125296891383,0.610655737704918
1e-08,74,120.84,85,180,16.78851988711334,0,0,0,-2560.9003988302284,2.200015549789441,0.5917676407697791
1e-08,75,134.46,96,192,16.590009041588857,0,0,0,-2687.200332860386,2.2000150296448737,0.5988952245188881
1e-08,76,138.4,92,186,20.167796111623105,0,0,0,-2685.0003596903166,2.9000125197158013,0.5946186742694227
1e-08,77,140.6,94,183,16.565627063289817,0,0,0,-2674.300314040436,2.300012039576359,0.6037063435495367
1e-08,78,101.14,56,149,17.072797076050545,0,0,0,-2671.4002732203394,1.9000111996870146,0.6012116892373486
1e-08,79,131.88,95,167,16.59655385916004,0,0,0,-2732.900249020413,2.000010389610452,0.5947968638631503
1e-08,80,140.85,92,215,19.698921290263588,0,0,0,-2776.900296020435,2.2000126195816847,0.6120812544547398
1e-08,81,139.89,95,183,18.715712650070262,0,0,0,-2633.3003427202234,2.7000177498016456,0.5933713471133286
1e-08,82,127.3,92,165,17.20842816761601,0,0,0,-2640.600564770231,2.2000221897878873,0.5923022095509622
1e-08,83,116.89,47,160,18.16199052967488,0,0,0,-2692.1002367204637,1.100004559548779,0.6060228082679971
1e-08,84,124.88,78,170,16.26485782292609,0,0,0,-2604.900399880289,1.6000194197290512,0.5849964362081255
1e-08,85,125.68,77,157,15.879471023935274,0,0,0,-2657.800291640438,1.4000096195763945,0.5910548823948681
1e-08,86,125.85,83,169,17.292411630538986,0,0,0,-2633.100274820347,1.900009289684931,0.5933713471133286
1e-08,87,133.54,94,190,16.784171114475686,0,0,0,-2715.2005208302494,2.5000259197672676,0.6037063435495367
1e-08,88,142.24,96,186,17.306715459612782,0,0,0,-2686.3003847302643,2.200020249759291,0.604775481111903
1e-08,89,117.87,85,168,16.383928100428175,0,0,0,-2687.100288590443,1.8000102795826933,0.6006771204561654
1e-08,90,149.71,98,205,21.226537635704982,0,0,0,-2648.0002741103376,3.000011979689134,0.5949750534568781
1e-08,91,138.26,97,190,19.942226555728425,0,0,0,-2768.80037693038,2.300019199646613,0.5987170349251604
1e-08,92,161.61,118,210,20.612566555380724,0,0,0,-2658.70022164046,2.200011379575699,0.5969351389878831
1e-08,93,147.77,109,212,18.70232873200554,0,0,0,-2781.4002631704993,2.8000120995320685,0.6053100498930862
1e-08,94,143.61,101,187,17.814541812800016,0,0,0,-2662.200246180399,2.700012359629909,0.6017462580185318
1e-08,95,147.85,103,193,18.52801932209701,0,0,0,-2640.0002902703145,3.000011819696283,0.5969351389878831
1e-08,96,148.46,100,198,19.590518114639032,0,0,0,-2761.700242170525,2.6000113394979962,0.6017462580185318
1e-08,97,115.29,80,163,16.70586423984105,0,0,0,-2721.7004601202543,2.4000178997721378,0.597647897362794
1e-08,98,151.1,113,203,18.423083346714794,0,0,0,-2636.2002392104455,2.600012829573643,0.5914112615823236
1e-08,99,153.14,97,200,22.782458164122676,0,0,0,-2655.700276690376,2.900012589648213,0.5908766928011404
1e-08,100,151.71,112,194,17.436338491782042,0,0,0,-2591.9003236902927,2.6000188197372154,0.5876692801140413
1e-08,101,119.33,72,170,18.694413604068995,0,0,0,-2740.1002590104054,1.9000084896174485,0.6004989308624377
1e-08,102,160.71,116,209,18.690262170445873,0,0,0,-2672.100197770406,3.500009199622582,0.5951532430506058
1e-08,103,134.92,86,181,18.38133836258938,0,0,0,-2615.7002631403548,2.500010909667253,0.5915894511760513
1e-08,104,143.62,106,186,18.20427422337952,0,0,0,-2730.5002228004205,2.700009429595866,0.6045972915181753
1e-08,105,159.03,110,218,22.77299058094918,0,0,0,-2672.4002528404194,2.3000118596019092,0.5958660014255167
1e-08,106,163.17,118,213,20.903136128342084,0,0,0,-2621.200242120376,3.000011849650946,0.5931931575196009
1e-08,107,118.78,88,165,16.44054743614093,0,0,0,-2682.0004172503277,1.90001522969078,0.5988952245188881
1e-08,108,129.9,75,172,16.74007168443433,0,0,0,-2616.000299160319,2.0000096997055152,0.5915894511760513
1e-08,109,178.82,118,236,21.220452398570583,0,0,0,-2729.4003191303404,2.800019179690935,0.6017462580185318
1e-08,110,112.7,81,151,15.525140901131945,0,0,0,-2616.2002393003504,2.4000105396844447,0.5962223806129722
1e-08,111,146.56,109,192,17.702722954393202,0,0,0,-2675.200304820394,3.000014309636299,0.5955096222380613
1e-08,112,129.66,89,166,16.050682228491098,0,0,0,-2589.800307950312,1.900013049694735,0.5830363506771205
1e-08,113,174.28,124,228,20.633506730558434,0,0,0,-2706.400319760296,3.700015809730303,0.5994297933000713
1e-08,114,127.25,80,174,17.785035844776925,0,0,0,-2760.800334990397,2.0000107396181193,0.6092302209550963
1e-08,115,123.46,93,169,16.3079244540806,0,0,0,-2657.600384670292,2.7000147197281876,0.5935495367070563
1e-08,116,168.51,128,217,19.540468264604097,0,0,0,-2597.3002416403338,3.80001575968663,0.5919458303635068
1e-08,117,144.4,109,184,18.122361876973983,0,0,0,-2663.500332280304,2.2000168397221387,0.5949750534568781
1e-08,118,121.29,70,160,17.88032158547491,0,0,0,-2703.400392380309,2.1000141396998515,0.6045972915181753
1e-08,119,144.18,95,200,19.26726758001767,0,0,0,-2682.9005931601655,2.3000281398508378,0.5915894511760513
1e-08,120,132.89,102,195,16.524463682673638,0,0,0,-2649.900282940371,3.1000126296544295,0.5857091945830364
1e-08,121,136.26,79,181,19.377626273617725,0,0,0,-2716.900305660418,3.700013209605004,0.5997861724875267
1e-08,122,116.09,78,160,17.39947987728369,0,0,0,-2608.200283590376,1.4000101796414128,0.5887384176764077
1e-08,123,135.04,90,169,16.693064428079108,0,0,0,-2679.5002239704404,2.3000092695733656,0.599607982893799
1e-08,124,150.83,99,191,19.36804326719661,0,0,0,-2524.9002448203064,2.0000142897229125,0.5823235923022095
1e-08,125,138.0,92,201,18.311744864976685,0,0,0,-2650.3003084203697,2.2000116096510283,0.5942622950819673
1e-08,126,126.07,81,164,17.484424497248973,0,0,0,-2785.6002459104475,2.300007749591259,0.6083392729864576
1e-08,127,140.86,101,188,17.149355673027486,0,0,0,-2757.6002765604035,2.800010989617931,0.6010334996436208
1e-08,128,139.43,99,197,19.30867939554645,0,0,0,-2691.800277730356,2.000011149662896,0.595687811831789
1e-08,129,162.59,120,205,17.363810065766096,0,0,0,-2652.8003614702657,3.3000205797511626,0.590520313613685
1e-08,130,161.51,124,215,21.786002386853813,0,0,0,-2575.900266190313,2.600013179702728,0.5810762651461154
1e-08,131,129.49,85,197,19.032338269377203,0,0,0,-2645.9003204503756,2.3000112096497105,0.5926585887384177
1e-08,132,133.2,91,191,18.583325859490277,0,0,0,-2648.3003308003326,2.5000155296943376,0.5923022095509622
1e-08,133,116.91,70,166,18.24505138386845,0,0,0,-2690.5002631904076,2.200009449616118,0.5997861724875267
1e-08,134,134.94,104,181,17.324445157060584,0,0,0,-2677.3002438003887,2.600011149627335,0.595687811831789
1e-08,135,123.19,76,170,17.64748990649945,0,0,0,-2676.6002058304116,2.4000068996128903,0.5935495367070563
1e-08,136,134.07,94,183,19.28535973219063,0,0,0,-2679.2002461004295,2.1000103095962004,0.5935495367070563
1e-08,137,179.07,129,240,22.157280970371794,0,0,0,-2574.800205860287,3.7000110897388367,0.579472558802566
1e-08,138,128.04,79,188,20.30463986383408,0,0,0,-2684.7003248403653,2.000014559651845,0.6004989308624377
1e-08,139,150.63,100,211,21.304767072183637,0,0,0,-2646.400227920383,2.2000108296438157,0.5992516037063436
1e-08,140,134.03,78,197,19.08373915143466,0,0,0,-2617.6004306502587,2.2000134097693262,0.5889166072701354
1e-08,141,164.67,117,220,20.23119126497498,0,0,0,-2570.7002318903865,3.100011979622195,0.5869565217391305
1e-08,142,144.67,94,190,19.794976635500234,0,0,0,-2605.6002975303427,2.100014249674132,0.5912330719885959
1e-08,143,116.57,73,151,17.461532006098434,0,0,0,-2662.200565750177,1.7000213198489291,0.5988952245188881
1e-08,144,118.69,79,177,21.094878525367243,0,0,0,-2586.5003420803246,2.000013989691979,0.5883820384889522
1e-08,145,127.64,82,183,17.86701989700577,0,0,0,-2708.2002703204153,1.9000102096106275,0.6024590163934426
1e-08,146,172.02,134,223,18.442873962590536,0,0,0,-2662.1003038703248,3.100020289695749,0.5987170349251604
1e-08,147,159.54,111,209,19.097340128928952,0,0,0,-2675.700236900352,2.500014949656361,0.5969351389878831
1e-08,148,137.82,91,189,18.99546261610914,0,0,0,-2714.8002968204446,2.5000119195692605,0.5990734141126158
1e-08,149,108.62,72,137,16.00736080682884,0,0,0,-2725.00020334046,1.5000064395758272,0.5939059158945118
1e-08,150,116.14,74,166,16.324227393662465,0,0,0,-2640.1003344402993,1.6000126097133034,0.6010334996436208
1e-08,151,140.39,97,183,16.11886782624636,0,0,0,-2703.400294690431,2.500013919610865,0.5987170349251604
1e-08,152,110.54,64,154,15.59770495938425,0,0,0,-2579.1002625403885,1.500007679635928,0.5887384176764077
1e-08,153,108.58,64,152,16.75182378130811,0,0,0,-2684.600488190238,1.4000177697830622,0.6035281539558089
1e-08,154,136.49,91,180,19.01341368613222,0,0,0,-2706.800419140292,3.2000185197307474,0.6029935851746258
1e-08,155,115.63,59,164,18.286418457423533,0,0,0,-2706.1002916703983,1.2000081896217125,0.597647897362794
1e-08,156,130.5,79,168,17.70790783802536,0,0,0,-2713.50018145048,2.4000058895248912,0.5974697077690663
1e-08,157,122.11,84,181,16.432829944960787,0,0,0,-2703.00033140039,2.200012479634097,0.6069137562366358
1e-08,158,123.24,83,164,17.59836356028594,0,0,0,-2615.6004283403227,2.3000174597018486,0.5890947968638631
1e-08,159,153.54,95,227,22.873749146128187,0,0,0,-2631.600274140401,2.3000128596086142,0.5889166072701354
1e-08,160,144.75,103,200,20.23777408708774,0,0,0,-2628.400226260338,3.4000103396811028,0.6013898788310763
1e-08,161,131.63,92,173,18.203656226154127,0,0,0,-2653.6003144003434,1.900013659673732,0.5940841054882395
1e-08,162,122.84,90,171,16.862218122180725,0,0,0,-2735.3003574703503,1.7000156496692398,0.6111903064861012
1e-08,163,130.05,94,178,17.57974686962244,0,0,0,-2619.800333600347,1.8000143796766679,0.5903421240199572
1e-08,164,123.85,73,175,19.64860045906578,0,0,0,-2675.7002956804386,2.1000106495889668,0.5999643620812545
1e-08,165,134.13,95,199,16.83547148136933,0,0,0,-2720.700228550465,2.7000083595535216,0.5992516037063436
1e-08,166,157.18,106,225,21.31777661952578,0,0,0,-2729.1002948003625,3.2000132696666697,0.6088738417676408
1e-08,167,124.4,88,162,16.19197332013612,0,0,0,-2645.3003330803454,2.2000154696838763,0.599607982893799
1e-08,168,134.2,87,188,18.07595087402043,0,0,0,-2664.900309960342,2.300013539682368,0.6017462580185318
1e-08,169,136.6,97,177,16.53602128687551,0,0,0,-2664.7002913503275,2.5000162496994562,0.5985388453314326
1e-08,170,128.77,94,169,18.078083416114662,0,0,0,-2681.300382820317,1.9000188597001397,0.5947968638631503
1e-08,171,134.45,87,189,21.26752218759863,0,0,0,-2668.8002496703684,2.7000088496511125,0.5964005702066999
1e-08,172,119.0,78,156,16.340746616969493,0,0,0,-2720.600304250321,1.900012749695179,0.6124376336421953
1e-08,173,127.34,88,171,17.731452281186673,0,0,0,-2655.1002174704117,2.4000083196065134,0.5988952245188881
1e-08,174,115.14,65,159,16.81369679755169,0,0,0,-2667.600208660404,1.6000057496203226,0.5992516037063436
1e-08,175,123.12,83,169,15.6641501524979,0,0,0,-2702.2003266803436,2.100014619679314,0.5926585887384177
1e-08,176,111.5,70,163,16.701197561851664,0,0,0,-2697.5003466603307,2.200011209686636,0.599607982893799
1e-08,177,153.47,111,223,19.569596316735815,0,0,0,-2625.500304130306,3.2000141697280924,0.5942622950819673
1e-08,178,142.59,98,190,17.8426987868988,0,0,0,-2644.2004771802285,1.9000205097918297,0.5844618674269423
1e-08,179,133.62,94,183,19.174868969565345,0,0,0,-2696.1003907304403,2.2000166695797816,0.5962223806129722
1e-08,180,113.1,83,152,16.859122159827894,0,0,0,-2719.8003227303534,1.4000121596623103,0.6038845331432644
1e-08,181,143.92,93,203,21.12613547244266,0,0,0,-2762.100236090384,1.9000099896466054,0.6113684960798289
1e-08,182,127.94,93,175,16.79274843496442,0,0,0,-2695.700287660387,2.200010899636254,0.6063791874554526
1e-08,183,120.72,83,171,18.530558545278662,0,0,0,-2699.300300050371,1.900010359659973,0.6019244476122595
1e-08,184,167.19,100,221,20.301573830617173,0,0,0,-2656.5002319004348,2.100009369577947,0.5997861724875267
1e-08,185,142.12,94,208,21.529644678907268,0,0,0,-2691.0002409604226,2.6000109196111225,0.6021026372059872
1e-08,186,157.7,121,193,15.523852614605692,0,0,0,-2593.4002011003736,3.80001287964069,0.5915894511760513
1e-08,187,145.27,98,219,20.94079988921149,0,0,0,-2604.7002545703685,2.8000117896435768,0.5912330719885959
1e-08,188,127.56,91,179,17.358179628060082,0,0,0,-2658.6002683803777,1.800011689645089,0.5903421240199572
1e-08,189,144.3,106,188,18.165076382993828,0,0,0,-2706.3002346304183,3.20001086961247,0.5980042765502495
1e-08,190,132.19,84,173,18.98140932596945,0,0,0,-2648.9004274302943,2.8000158197223755,0.5901639344262295
1e-08,191,127.24,89,179,17.220406499267085,0,0,0,-2614.8002953203404,2.40001264968987,0.5853528153955809
1e-08,192,149.34,102,197,20.45786890172092,0,0,0,-2575.2003470202726,3.300017349756672,0.5885602280826799
1e-08,193,132.72,100,185,19.353077274686832,0,0,0,-2618.1002529503626,2.4000110096444587,0.5912330719885959
1e-08,194,133.15,75,178,17.975191236813032,0,0,0,-2718.6004010903544,3.10001148967649,0.6122594440484675
1e-08,195,147.2,104,202,19.378854455307724,0,0,0,-2695.100248010359,2.5000132896493596,0.5987170349251604
1e-08,196,132.05,93,172,15.692912412933426,0,0,0,-2680.700450760319,1.600018899713632,0.5915894511760513
1e-08,197,111.59,73,157,16.66078929702912,0,0,0,-2629.100328450307,2.100010009710786,0.5910548823948681
1e-08,198,123.96,77,190,17.638548693132325,0,0,0,-2731.60029833046,2.0000098595664895,0.6019244476122595
1e-08,199,129.99,78,187,18.33711809418263,0,0,0,-2720.700236260474,2.600007059553718,0.5974697077690663
1e-07,0,120.26,69,165,17.462886359362248,0,0,0,-2699.902740800234,1.7001023997895572,0.607448325017819
1e-07,1,145.05,101,199,20.402144495125995,0,0,0,-2726.4021662002724,2.5000919997573874,0.6003207412687099
1e-07,2,132.78,86,177,18.33061919303328,0,0,0,-2611.1035754001396,2.400133199879747,0.5914112615823236
1e-07,3,149.99,107,222,21.862980126231648,0,0,0,-2696.703795300171,2.8001626998598113,0.5962223806129722
1e-07,4,135.72,89,184,20.1599007934067,0,0,0,-2718.903617000234,2.4001397997967615,0.6019244476122595
1e-07,5,136.67,102,177,17.203519988653486,0,0,0,-2684.50244130025,3.2001057997708813,0.5978260869565217
1e-07,6,136.3,95,189,21.928292227166256,0,0,0,-2696.3037803001516,2.5001651998736634,0.6004989308624377
1e-07,7,124.8,76,161,16.974687036879352,0,0,0,-2717.7029850002746,2.6000915997360607,0.6031717747683535
1e-07,8,136.63,101,194,18.72413148853639,0,0,0,-2648.8037346001865,2.100178099837649,0.5951532430506058
1e-07,9,123.5,77,160,17.102923726661473,0,0,0,-2607.503347300179,1.7001125998317548,0.582679971489665
1e-07,10,118.3,83,170,17.042593699317017,0,0,0,-2702.1031586002273,1.400115899802131,0.6003207412687099
1e-07,11,138.86,100,193,18.942027346617365,0,0,0,-2699.902911700225,2.700126299791009,0.5969351389878831
1e-07,12,103.76,53,154,19.2375258284427,0,0,0,-2656.0034215001683,1.4000742998568967,0.6049536707056308
1e-07,13,154.76,109,205,20.22034618892565,0,0,0,-2654.803286500205,3.1001783998140127,0.5972915181753385
1e-07,14,143.99,90,202,22.264543561456634,0,0,0,-2652.602603600239,1.400108099791396,0.5939059158945118
1e-07,15,127.57,88,193,20.1515532900072,0,0,0,-2709.502850800192,2.20010719982929,0.6056664290805417
1e-07,16,125.59,83,171,18.699783421205712,0,0,0,-2693.5028517003043,1.2001405997116308,0.5908766928011404
1e-07,17,121.51,57,172,19.3667214571801,0,0,0,-2649.503253400217,1.4001305998012867,0.5906985032074127
1e-07,18,119.63,79,166,17.500088571204433,0,0,0,-2695.201998200302,2.300074899718311,0.5999643620812545
1e-07,19,108.44,65,158,17.04248808126325,0,0,0,-2695.604417300165,1.800118099868996,0.5946186742694227
1e-07,20,131.11,78,182,17.75719290879051,0,0,0,-2676.104138100102,1.7001395999236593,0.5964005702066999
1e-07,21,142.4,96,184,19.323560748474904,0,0,0,-2677.4026442002823,2.6001371997344904,0.6037063435495367
1e-07,22,162.48,108,222,22.776075166718254,0,0,0,-2803.6030023002654,3.600133799754076,0.6143977191732003
1e-07,23,149.9,104,209,20.04020957974242,0,0,0,-2693.402894100248,1.9001406997622325,0.6058446186742694
1e-07,24,135.05,96,200,16.704714903284042,0,0,0,-2705.902429800254,1.6001028997920912,0.599607982893799
1e-07,25,124.2,85,159,15.20328911781921,0,0,0,-2679.403312300228,1.300118799795655,0.5990734141126158
1e-07,26,146.54,111,199,19.781516625375318,0,0,0,-2607.903420900173,3.100170999842703,0.595687811831789
1e-07,27,128.84,86,188,18.092385138505094,0,0,0,-2698.8026879002236,1.800095399802558,0.5994297933000713
1e-07,28,145.61,91,202,19.366927995941946,0,0,0,-2686.7027028002726,2.700122199741145,0.5969351389878831
1e-07,29,143.35,76,198,19.129231558010897,0,0,0,-2628.802142800221,2.800119199808705,0.5896293656450463
1e-07,30,157.08,110,212,22.090577176705906,0,0,0,-2649.6024370001787,2.700116199848253,0.594440484675695
1e-07,31,132.07,84,177,19.05269272307723,0,0,0,-2622.5038258001787,1.6001508998392637,0.5887384176764077
1e-07,32,144.43,100,204,21.1599881852519,0,0,0,-2659.7025869001955,3.0001438998233425,0.5969351389878831
1e-07,33,132.46,81,190,17.906099519437504,0,0,0,-2758.80334310025,1.9001338997686616,0.6053100498930862
1e-07,34,143.67,101,199,18.700296789088668,0,0,0,-2710.603342300215,2.7001380998099194,0.5992516037063436
1e-07,35,126.89,81,175,19.10177740421032,0,0,0,-2666.403840000208,2.1001226998073435,0.6001425516749822
1e-07,36,126.13,78,171,17.545173125392637,0,0,0,-2668.1033629002154,1.6001126998007749,0.602815395580898
1e-07,37,107.21,72,168,16.40871414828109,0,0,0,-2711.8040499001786,1.5001470998427067,0.6040627227369921
1e-07,38,114.97,74,152,15.713341465137196,0,0,0,-2762.406510199991,1.7002008000226851,0.5983606557377049
1e-07,39,127.32,92,183,17.87001958588742,0,0,0,-2697.702428100247,1.4000903997866772,0.5981824661439772
1e-07,40,128.71,79,161,16.462864270836956,0,0,0,-2653.2034114001863,1.5001076998364624,0.6076265146115467
1e-07,41,131.55,97,187,17.347838482070323,0,0,0,-2656.502874700226,2.60014849980098,0.5958660014255167
1e-07,42,105.03,63,142,16.892279301503393,0,0,0,-2749.9029105002755,2.200077999742007,0.6017462580185318
1e-07,43,144.1,99,181,18.667886864881094,0,0,0,-2677.402544300238,3.200124799785044,0.5960441910192444
1e-07,44,115.68,74,158,16.73312881681128,0,0,0,-2737.802913400312,2.4000943997011746,0.5946186742694227
1e-07,45,162.89,109,223,21.43076993483902,0,0,0,-2618.0024875002273,3.3001422997999725,0.5896293656450463
1e-07,46,130.01,95,170,16.31716580782337,0,0,0,-2647.402946100195,2.2001034998334035,0.5990734141126158
1e-07,47,167.15,103,211,22.027880061413082,0,0,0,-2723.602468700287,3.4000980997266197,0.6017462580185318
1e-07,48,138.62,96,187,19.464727072322386,0,0,0,-2711.4034475002013,2.6001373998133204,0.6065573770491803
1e-07,49,118.38,83,171,16.463766276280772,0,0,0,-2615.103005300205,2.4000985998104625,0.5940841054882395
1e-07,50,147.42,95,209,20.404989585883154,0,0,0,-2696.6044878001003,2.00018239991914,0.6001425516749822
1e-07,51,143.75,102,202,23.0678889367883,0,0,0,-2735.9028168002596,2.800113899769258,0.602815395580898
1e-07,52,109.64,71,154,16.604529502518282,0,0,0,-2719.803798900165,1.2001127998555603,0.5997861724875267
1e-07,53,117.67,72,164,18.987919843942887,0,0,0,-2685.403335000223,1.8000940997872021,0.5983606557377049
1e-07,54,132.03,67,196,22.60418324116136,0,0,0,-2679.7023492002772,1.4000649997456094,0.5894511760513186
1e-07,55,166.67,109,223,20.380900372652825,0,0,0,-2612.403876300131,3.8001821998882406,0.5962223806129722
1e-07,56,120.81,82,158,16.047862786053475,0,0,0,-2722.303201300239,1.600105899789014,0.5994297933000713
1e-07,57,131.72,99,188,17.290506065468414,0,0,0,-2690.402807800275,1.9001263997629394,0.6078047042052744
1e-07,58,155.2,112,204,20.547019248543084,0,0,0,-2668.102883200262,3.4001440997617465,0.5908766928011404
1e-07,59,153.91,108,210,18.996365441841764,0,0,0,-2635.6022976003455,2.7001027996761877,0.5876692801140413
1e-07,60,136.29,100,178,16.02391650003207,0,0,0,-2669.9037099001953,2.800165299820037,0.5928367783321454
1e-07,61,134.4,83,184,21.99545407578575,0,0,0,-2692.1042700001,2.7001372999216073,0.6033499643620812
1e-07,62,143.94,99,190,17.635657061759847,0,0,0,-2619.502650800259,1.6001344997644082,0.5928367783321454
1e-07,63,146.36,93,191,18.941763381480616,0,0,0,-2651.502496700269,3.600100499760174,0.5914112615823236
1e-07,64,115.11,66,164,20.289354351481958,0,0,0,-2647.703212300216,1.400084599796628,0.594440484675695
1e-07,65,152.95,103,204,19.417710987652484,0,0,0,-2612.9028392002,2.6001307998226366,0.5867783321454028
1e-07,66,116.55,77,155,15.53793744356052,0,0,0,-2691.103744800219,1.8001635998093661,0.5964005702066999
1e-07,67,136.33,83,186,19.4628132601636,0,0,0,-2653.0028438002064,2.8001178998042633,0.6006771204561654
1e-07,68,164.28,107,228,21.562504492753156,0,0,0,-2612.802314600224,3.600097899800403,0.5978260869565217
1e-07,69,138.05,103,180,17.081203119218504,0,0,0,-2646.702981000175,2.400135799855434,0.5987170349251604
1e-07,70,152.39,105,200,18.888035895772752,0,0,0,-2748.104023800147,3.2001910998806125,0.6019244476122595
1e-07,71,127.0,93,168,16.09223415191315,0,0,0,-2644.802622300253,2.0001314997766713,0.5849964362081255
1e-07,72,132.29,88,188,19.546506081650502,0,0,0,-2681.101939800306,3.2000693997151757,0.5964005702066999
1e-07,73,130.89,90,170,17.630028360725913,0,0,0,-2705.1031223002074,2.100115099812683,0.610655737704918
1e-07,74,118.65,78,168,17.47247835883622,0,0,0,-2561.2039986000727,1.9001451999447454,0.5917676407697791
1e-07,75,132.99,93,168,16.091298891015605,0,0,0,-2687.303348400267,2.1001304997639636,0.5988952245188881
1e-07,76,141.18,101,190,17.982980843008203,0,0,0,-2685.003577500173,2.9001445998592317,0.5946186742694227
1e-07,77,136.46,100,179,17.702214550727827,0,0,0,-2674.1031134002724,2.500147399740399,0.6037063435495367
1e-07,78,98.8,62,147,15.228263197095066,0,0,0,-2672.502771500219,0.8000726998075152,0.6012116892373486
1e-07,79,123.9,81,167,16.121724473517094,0,0,0,-2733.6025144002847,1.3000796997384896,0.5947968638631503
1e-07,80,138.23,92,193,18.154258453597052,0,0,0,-2776.602947600313,2.500138799703109,0.6120812544547398
1e-07,81,136.09,90,184,18.120758814133588,0,0,0,-2633.603461200106,2.400143499919068,0.5933713471133286
1e-07,82,125.22,65,169,16.79558275261683,0,0,0,-2640.905654700019,1.9002148999998099,0.5923022095509622
1e-07,83,114.77,80,157,16.993442853053644,0,0,0,-2691.9023357003243,1.3000770996882238,0.6060228082679971
1e-07,84,122.31,81,177,19.932734383420655,0,0,0,-2604.6040610001287,1.9001319998897088,0.5849964362081255
1e-07,85,122.66,80,162,15.999512492573016,0,0,0,-2657.7028885002956,1.5001240997189598,0.5910548823948681
1e-07,86,124.26,83,171,17.50349679349815,0,0,0,-2633.3027339002188,1.7001071998129191,0.5933713471133286
