# target,0010000010000000101100111001001011101010110000100011110110100001110100011100101110100111100100000101
i,j,weight
16,18,-8.132802
16,19,-14.880535
16,20,4.080403
16,21,4.621712
16,22,-11.551434
16,23,-5.808943
16,24,-7.885076
16,25,5.315673
16,26,6.939900
16,27,-4.637586
16,28,6.470992
16,29,3.729954
16,30,-12.641876
16,31,5.752804
16,32,-12.325849
16,33,-8.334193
16,34,-6.539781
16,35,6.999218
16,36,-7.148072
16,37,5.237075
16,38,-9.119415
16,39,4.450569
16,40,-11.454497
16,41,-10.438511
16,42,1.913012
16,43,3.217445
16,44,4.247123
16,45,4.406958
16,46,-6.850356
16,47,5.802646
16,48,4.659435
16,49,3.021078
16,50,-10.896079
16,51,-9.820991
16,52,-8.354497
16,53,-11.718007
16,54,7.096040
16,55,-9.319549
16,56,-6.298530
16,57,3.461148
16,58,-6.230140
16,59,4.521104
16,60,4.592976
16,61,7.557962
16,62,5.957779
16,63,-9.199217
16,64,-7.276085
16,65,-8.093939
16,66,4.521895
16,67,-8.651140
16,68,3.931504
16,69,5.287327
16,70,6.053630
16,71,-8.771654
16,72,-9.271709
16,73,-5.645518
16,74,4.733931
16,75,2.370694
16,76,-12.858602
16,77,5.227068
16,78,-12.275859
16,79,-11.930601
16,80,-7.202423
16,81,7.887713
16,82,-11.950092
16,83,6.362798
16,84,4.577403
16,85,-13.537480
16,86,-5.136213
16,87,-9.871735
16,88,-5.848954
16,89,5.628692
16,90,7.146175
16,91,-6.534013
16,92,4.705547
16,93,4.330202
16,94,5.334079
16,95,2.858855
16,96,7.126358
16,97,-12.193733
16,98,5.935369
16,99,-6.775025
17,17,32.140371
17,18,1.677763
17,19,2.943609
17,20,-2.248282
17,21,-1.635462
17,22,6.838564
17,23,4.246455
17,24,4.101396
17,25,-1.262171
17,26,-0.281379
17,27,4.347199
17,28,-0.769773
17,29,0.475076
17,30,6.771418
17,31,-0.150513
17,32,4.882395
17,33,2.967705
17,34,5.168122
17,35,-3.183559
17,36,4.726216
17,37,0.278639
17,38,5.476462
17,39,-1.962372
17,40,5.461662
17,41,6.098223
17,42,0.171081
17,43,-0.906285
17,44,0.207724
17,45,-1.952415
17,46,6.439220
17,47,0.203167
17,48,-0.718379
17,49,-1.010013
17,50,7.492880
17,51,8.597856
17,52,3.734704
17,53,6.285932
17,54,0.471173
17,55,6.029518
17,56,7.659447
17,57,-0.490876
17,58,6.659064
17,59,0.426368
17,60,-1.139299
17,61,-2.743247
17,62,-1.962670
17,63,5.597022
17,64,7.359613
17,65,3.999002
17,66,-2.947004
17,67,4.829161
17,68,0.351078
17,69,-0.202323
17,70,-0.766619
17,71,4.778720
17,72,3.174369
17,73,3.545813
17,74,0.126041
17,75,1.227180
17,76,8.370249
17,77,-0.501297
17,78,4.578047
17,79,4.939585
17,80,6.475198
17,81,-2.020237
17,82,6.593408
17,83,-2.188898
17,84,1.096533
17,85,6.769659
17,86,6.173953
17,87,6.993934
17,88,3.161884
17,89,-1.295150
17,90,-0.647050
17,91,6.108388
17,92,-3.367307
17,93,-3.085646
17,94,-0.022707
17,95,-0.153482
17,96,-0.879940
17,97,4.745073
17,98,-1.892283
17,99,3.957253
18,18,-28.445781
18,19,-9.637565
18,20,3.725248
18,21,3.708172
18,22,-14.548505
18,23,-13.779305
18,24,-6.689655
18,25,4.494615
18,26,5.614845
18,27,-10.703525
18,28,2.340570
18,29,4.370077
18,30,-8.949908
18,31,4.787328
18,32,-10.834010
18,33,-13.722866
18,34,-12.191870
18,35,5.584242
18,36,-6.930519
18,37,6.391394
18,38,-10.934780
18,39,4.219781
18,40,-15.211070
18,41,-5.154601
18,42,2.578169
18,43,5.303482
18,44,6.688810
18,45,2.902774
18,46,-10.657944
18,47,7.893271
18,48,5.568611
18,49,7.749305
18,50,-8.659775
18,51,-12.668586
18,52,-11.770905
18,53,-7.805337
18,54,2.565053
18,55,-8.429092
18,56,-12.624847
18,57,4.549424
18,58,-9.797911
18,59,4.812724
18,60,3.461143
18,61,7.066530
18,62,6.299097
18,63,-10.487848
18,64,-11.470209
18,65,-8.370511
18,66,7.007649
18,67,-9.387742
18,68,4.602968
18,69,2.880223
18,70,5.176645
18,71,-14.334534
18,72,-13.105197
18,73,-9.946584
18,74,4.832734
18,75,3.376673
18,76,-10.300122
18,77,4.663902
18,78,-11.161769
18,79,-8.140687
18,80,-11.777877
18,81,6.659240
18,82,-8.516510
18,83,4.963463
18,84,4.963331
18,85,-14.431279
18,86,-10.100241
18,87,-10.691614
18,88,-8.431960
18,89,3.189809
18,90,4.812343
18,91,-9.100720
18,92,3.378246
18,93,5.480112
18,94,2.541311
18,95,7.342758
18,96,5.765248
18,97,-9.478994
18,98,5.959210
18,99,-11.602881
19,19,-43.836771
19,20,3.858880
19,21,5.303257
19,22,-12.586334
19,23,-13.620486
19,24,-6.636418
19,25,4.523669
19,26,5.484073
19,27,-4.613419
19,28,7.168505
19,29,6.608353
19,30,-6.159258
19,31,5.058922
19,32,-13.800425
19,33,-10.177520
19,34,-10.715274
19,35,5.687113
19,36,-12.775577
19,37,4.432221
19,38,-13.064187
19,39,5.081150
19,40,-8.785561
19,41,-12.643300
19,42,6.113692
19,43,4.689084
19,44,5.092087
19,45,4.275061
19,46,-8.430549
19,47,3.202783
19,48,7.541673
19,49,5.203251
19,50,-6.848274
19,51,-10.997788
19,52,-10.608868
19,53,-9.270298
19,54,3.836335
19,55,-7.525699
19,56,-15.006747
19,57,5.907980
19,58,-11.018342
19,59,6.611403
19,60,2.387379
19,61,9.172462
19,62,2.006544
19,63,-10.731591
19,64,-9.638152
19,65,-11.773474
19,66,3.813183
19,67,-6.783030
19,68,6.035361
19,69,3.981879
19,70,4.944580
19,71,-10.486227
19,72,-10.838673
19,73,-10.110136
19,74,6.819978
19,75,6.011326
19,76,-7.697724
19,77,8.068465
19,78,-10.946738
19,79,-5.893473
19,80,-10.909244
19,81,7.458490
19,82,-10.141442
19,83,7.113999
19,84,3.505146
19,85,-8.155566
19,86,-9.087595
19,87,-11.709751
19,88,-7.842531
19,89,3.531858
19,90,5.043519
19,91,-12.004053
19,92,4.791504
19,93,6.923856
19,94,5.478956
19,95,4.386133
19,96,6.280146
19,97,-12.113049
19,98,6.939254
19,99,-7.874916
20,20,31.061084
20,21,-1.535022
20,22,4.436696
20,23,5.468240
20,24,5.240748
20,25,-1.256770
20,26,-0.060879
20,27,5.235875
20,28,-1.018444
20,29,-0.903835
20,30,3.983527
20,31,-2.894639
20,32,3.479860
20,33,1.948846
20,34,5.994862
20,35,0.765208
20,36,4.974651
20,37,-1.163550
20,38,5.055199
20,39,-1.744024
20,40,4.310923
20,41,5.035061
20,42,-0.984972
20,43,0.502012
20,44,-1.386505
20,45,0.161714
20,46,5.581943
20,47,-0.320737
20,48,-1.052474
20,49,-1.424994
20,50,6.131466
20,51,6.650198
20,52,6.279702
20,53,4.759975
20,54,-0.436010
20,55,3.861746
20,56,5.721421
20,57,0.023626
20,58,7.261140
20,59,1.009002
20,60,-0.012754
20,61,-0.860996
20,62,-1.269625
20,63,8.313996
20,64,2.656288
20,65,3.546028
20,66,-2.907552
20,67,6.097891
20,68,-1.549458
20,69,-3.787781
20,70,-2.316476
20,71,6.139869
20,72,7.842698
20,73,6.548089
20,74,-1.075114
20,75,-2.696048
20,76,6.565081
20,77,1.513640
20,78,7.125645
20,79,4.293664
20,80,5.379280
20,81,-1.213694
20,82,5.689240
20,83,-1.067120
20,84,1.653402
20,85,4.046383
20,86,3.526675
20,87,5.716984
20,88,5.883270
20,89,-1.331226
20,90,-0.923284
20,91,7.187510
20,92,-2.164579
20,93,-0.057410
20,94,-2.442475
20,95,-1.859937
20,96,-1.203568
20,97,6.368239
20,98,-0.912890
20,99,3.244586
21,21,30.314261
21,22,6.186977
21,23,7.308073
21,24,4.236207
21,25,-1.130327
21,26,-2.461451
21,27,6.745886
21,28,-0.939931
21,29,1.075881
21,30,7.946309
21,31,-0.064996
21,32,3.806381
21,33,7.061329
21,34,2.099158
21,35,-1.471290
21,36,5.565346
21,37,-0.934945
21,38,4.381474
21,39,1.707791
21,40,4.240569
21,41,6.527259
21,42,-1.815667
21,43,0.554158
21,44,-0.320828
21,45,-2.026738
21,46,5.495730
21,47,-2.618108
21,48,-2.105584
21,49,-0.555400
21,50,2.817590
21,51,4.360394
21,52,5.896474
21,53,6.861753
21,54,-1.069768
21,55,6.715751
21,56,5.588105
21,57,2.425712
21,58,4.934463
21,59,-2.271780
21,60,-2.314685
21,61,-0.717794
21,62,-2.725406
21,63,5.745948
21,64,6.520647
21,65,5.064100
21,66,2.084790
21,67,6.447488
21,68,-2.059462
21,69,0.782509
21,70,-1.795411
21,71,4.344954
21,72,5.579854
21,73,3.405336
21,74,-0.246893
21,75,-2.062426
21,76,4.963375
21,77,1.642763
21,78,3.463321
21,79,7.376613
21,80,5.707609
21,81,-1.911522
21,82,6.407794
21,83,-2.734099
21,84,-0.326142
21,85,6.297618
21,86,3.005278
21,87,5.664447
21,88,5.060561
21,89,-2.649326
21,90,-1.906989
21,91,5.810932
21,92,-1.746227
21,93,1.623753
21,94,-1.536609
21,95,1.024249
21,96,1.413515
21,97,5.669668
21,98,0.280244
21,99,8.912909
22,22,-57.674602
22,23,-10.344480
22,24,-13.158326
22,25,5.047357
22,26,7.196674
22,27,-9.045197
22,28,4.271154
22,29,5.095186
22,30,-15.212949
22,31,5.347401
22,32,-9.945006
22,33,-7.651940
22,34,-10.564950
22,35,6.228092
22,36,-5.189834
22,37,6.194464
22,38,-11.296562
22,39,6.012534
22,40,-12.825737
22,41,-12.344875
22,42,3.561928
22,43,6.519931
22,44,5.018546
22,45,4.828499
22,46,-11.470462
22,47,5.000627
22,48,6.614534
22,49,4.978833
22,50,-13.030896
22,51,-6.078993
22,52,-12.347690
22,53,-9.958086
22,54,4.787020
22,55,-8.685888
22,56,-7.034435
22,57,2.047098
22,58,-13.187160
22,59,4.415051
22,60,8.205816
22,61,5.275518
22,62,4.513187
22,63,-7.668692
22,64,-13.526963
22,65,-10.567750
22,66,4.676735
22,67,-7.402499
22,68,5.132212
22,69,6.405430
22,70,7.309491
22,71,-6.465084
22,72,-12.532063
22,73,-11.333292
22,74,3.690073
22,75,2.626860
22,76,-7.988556
22,77,8.343920
22,78,-6.335410
22,79,-4.758105
22,80,-8.242529
22,81,6.892728
22,82,-12.966651
22,83,7.001243
22,84,3.637429
22,85,-13.609808
22,86,-15.108920
22,87,-8.581571
22,88,-7.148302
22,89,6.848194
22,90,4.732289
22,91,-11.136516
22,92,7.029699
22,93,5.331982
22,94,3.554074
22,95,7.370610
22,96,8.719975
22,97,-12.599640
22,98,7.421703
22,99,-12.077832
23,23,-26.965196
23,24,-9.995967
23,25,6.702288
23,26,7.952328
23,27,-12.734100
23,28,6.197373
23,29,2.816367
23,30,-13.465936
23,31,6.711614
23,32,-12.969844
23,33,-9.569268
23,34,-14.677303
23,35,6.662383
23,36,-11.577949
23,37,6.864875
23,38,-13.538722
23,39,3.708679
23,40,-11.782790
23,41,-11.827621
23,42,4.681234
23,43,6.311055
23,44,3.788188
23,45,7.760341
23,46,-9.420394
23,47,4.371801
23,48,5.354551
23,49,4.980030
23,50,-6.947009
23,51,-9.386702
23,52,-10.077752
23,53,-12.480716
23,54,5.987824
23,55,-12.661912
23,56,-5.776673
23,57,4.259277
23,58,-7.994260
23,59,2.199191
23,60,3.744009
23,61,5.179602
23,62,4.841290
23,63,-10.791507
23,64,-7.229178
23,65,-7.909848
23,66,4.801024
23,67,-7.897666
23,68,5.737031
23,69,6.150638
23,70,2.956277
23,71,-11.397257
23,72,-12.921139
23,73,-7.515397
23,74,7.486550
23,75,4.364215
23,76,-7.720032
23,77,4.714939
23,78,-12.394715
23,79,-10.831696
23,80,-15.082858
23,81,5.368354
23,82,-5.392219
23,83,6.322144
23,84,6.848764
23,85,-11.588911
23,86,-15.286187
23,87,-13.352095
23,88,-12.285238
23,89,6.500697
23,90,5.614834
23,91,-12.083638
23,92,3.027651
23,93,4.866933
23,94,7.648092
23,95,3.539417
23,96,5.225095
23,97,-11.945983
23,98,4.937306
23,99,-7.863607
24,24,-43.142462
24,25,7.059698
24,26,6.206807
24,27,-8.610570
24,28,3.799261
24,29,2.150856
24,30,-6.414718
24,31,3.042760
24,32,-11.750307
24,33,-8.749096
24,34,-10.295715
24,35,7.455868
24,36,-14.596028
24,37,2.974243
24,38,-10.023337
24,39,4.573457
24,40,-11.902042
24,41,-9.259248
24,42,4.979264
24,43,4.782168
24,44,7.661933
24,45,5.203654
24,46,-11.151610
24,47,4.310350
24,48,5.879942
24,49,4.454123
24,50,-9.053480
24,51,-5.463006
24,52,-12.859286
24,53,-12.501777
24,54,4.894167
24,55,-10.953639
24,56,-10.073320
24,57,2.880241
24,58,-13.751721
24,59,5.142096
24,60,6.617698
24,61,2.193663
24,62,7.323905
24,63,-14.406605
24,64,-9.436694
24,65,-6.291801
24,66,5.361652
24,67,-12.018330
24,68,6.942635
24,69,7.533301
24,70,3.935454
24,71,-13.625368
24,72,-8.555392
24,73,-7.923051
24,74,4.052434
24,75,8.504610
24,76,-12.650015
24,77,4.099739
24,78,-11.217205
24,79,-6.068427
24,80,-10.459179
24,81,8.780283
24,82,-8.552249
24,83,5.686514
24,84,6.409256
24,85,-8.835769
24,86,-11.172277
24,87,-10.921254
24,88,-12.281229
24,89,4.300709
24,90,3.637772
24,91,-6.821303
24,92,5.975044
24,93,6.624817
24,94,3.985436
24,95,4.018862
24,96,7.324798
24,97,-10.082214
24,98,3.885740
24,99,-9.433031
25,25,19.388036
25,26,0.793833
25,27,7.715841
25,28,0.788169
25,29,-3.393069
25,30,6.128723
25,31,1.228859
25,32,5.651641
25,33,4.224319
25,34,3.421706
25,35,-0.427422
25,36,5.379808
25,37,-0.902149
25,38,5.601813
25,39,-2.505885
25,40,7.589001
25,41,4.379340
25,42,-0.463163
25,43,-0.420081
25,44,-0.844882
25,45,-0.423415
25,46,6.954562
25,47,-0.342997
25,48,0.114151
25,49,1.588255
25,50,8.628302
25,51,3.672416
25,52,2.104420
25,53,7.997238
25,54,-0.880182
25,55,3.832360
25,56,6.505192
25,57,0.730891
25,58,6.475990
25,59,-2.822994
25,60,-1.633046
25,61,-0.851181
25,62,-0.888892
25,63,4.836792
25,64,3.802012
25,65,6.061680
25,66,0.316863
25,67,3.503557
25,68,-1.168033
25,69,0.821661
25,70,-2.623350
25,71,7.351223
25,72,5.403753
25,73,4.879530
25,74,-0.091353
25,75,1.087457
25,76,7.582514
25,77,-2.269377
25,78,3.075474
25,79,6.800836
25,80,3.131624
25,81,-2.386574
25,82,6.191451
25,83,-2.400517
25,84,-1.217846
25,85,3.539850
25,86,5.556307
25,87,5.567447
25,88,3.373623
25,89,-0.848008
25,90,-2.940424
25,91,7.761999
25,92,-3.472634
25,93,-2.710607
25,94,1.001731
25,95,-0.433521
25,96,0.806741
25,97,2.759471
25,98,0.075833
25,99,5.639164
26,26,23.573672
26,27,7.086068
26,28,1.646235
26,29,-1.788383
26,30,4.514156
26,31,-0.359861
26,32,4.856408
26,33,6.543928
26,34,5.288277
26,35,0.504167
26,36,7.630328
26,37,-0.351841
26,38,4.836581
26,39,-0.894274
26,40,6.847812
26,41,3.726791
26,42,-1.749314
26,43,0.229532
26,44,0.895105
26,45,0.088107
26,46,5.541589
26,47,-1.358728
26,48,-0.288633
26,49,-3.399738
26,50,2.638462
26,51,5.711597
26,52,4.761761
26,53,4.221261
26,54,-1.366150
26,55,5.510930
26,56,8.010968
26,57,0.176786
26,58,6.277655
26,59,-2.292977
26,60,-0.136762
26,61,-1.269615
26,62,-0.296549
26,63,6.888205
26,64,2.943920
26,65,5.842743
26,66,-0.704035
26,67,6.322577
26,68,-3.455937
26,69,0.710025
26,70,0.336254
26,71,3.304577
26,72,3.170271
26,73,6.238853
26,74,-2.680795
26,75,-0.524779
26,76,3.933790
26,77,-0.598545
26,78,6.650017
26,79,6.952057
26,80,5.366933
26,81,-0.969779
26,82,3.684500
26,83,-0.693755
26,84,-1.187810
26,85,1.312280
26,86,6.605744
26,87,3.979300
26,88,8.322796
26,89,-0.742439
26,90,-3.050171
26,91,2.260546
26,92,0.067389
26,93,-2.802135
26,94,-1.133625
26,95,-1.140226
26,96,1.185262
26,97,4.979737
26,98,0.586046
26,99,7.874141
27,27,-57.896801
27,28,5.399544
27,29,3.126380
27,30,-11.521836
27,31,7.939438
27,32,-7.955632
27,33,-8.662081
27,34,-6.086327
27,35,5.736729
27,36,-9.801076
27,37,4.578143
27,38,-9.085104
27,39,6.144846
27,40,-12.328014
27,41,-7.739902
27,42,6.578301
27,43,5.764002
27,44,5.584180
27,45,5.439797
27,46,-9.723688
27,47,6.336849
27,48,7.408203
27,49,4.494242
27,50,-5.597522
27,51,-7.260046
27,52,-10.826008
27,53,-9.897995
27,54,1.481066
27,55,-10.268884
27,56,-8.246368
27,57,7.161752
27,58,-8.006214
27,59,4.453999
27,60,4.051045
27,61,5.384172
27,62,6.612663
27,63,-11.181625
27,64,-9.586038
27,65,-9.716963
27,66,5.358434
27,67,-15.330253
27,68,6.357714
27,69,4.347491
27,70,5.503023
27,71,-8.768771
27,72,-10.534809
27,73,-10.759463
27,74,5.754099
27,75,5.135387
27,76,-9.503964
27,77,4.085224
27,78,-6.920778
27,79,-12.563334
27,80,-14.478104
27,81,3.099413
27,82,-8.776122
27,83,5.554258
27,84,3.237621
27,85,-4.127672
27,86,-6.979975
27,87,-12.324163
27,88,-8.248589
27,89,8.148960
27,90,4.938986
27,91,-11.523612
27,92,7.759111
27,93,4.415119
27,94,7.095473
27,95,4.206280
27,96,7.097492
27,97,-9.916617
27,98,3.280259
27,99,-14.778115
28,28,26.852025
28,29,0.115429
28,30,5.366767
28,31,-2.151709
28,32,6.131317
28,33,5.226069
28,34,7.863395
28,35,-0.525275
28,36,6.005340
28,37,0.959196
28,38,5.261091
28,39,-0.618527
28,40,4.324458
28,41,2.431851
28,42,0.612335
28,43,-1.853049
28,44,-0.072124
28,45,-1.771478
28,46,5.470192
28,47,0.746674
28,48,0.696948
28,49,-0.477263
28,50,6.030605
28,51,6.143623
28,52,4.919062
28,53,3.053813
28,54,0.424770
28,55,6.992999
28,56,4.595958
28,57,-1.995310
28,58,4.147762
28,59,-3.002586
28,60,-0.484647
28,61,-2.412929
28,62,-0.740867
28,63,5.167501
28,64,4.250642
28,65,4.753244
28,66,-1.178256
28,67,7.491400
28,68,-1.877236
28,69,0.441012
28,70,0.320478
28,71,4.630853
28,72,3.702989
28,73,3.416937
28,74,-1.381068
28,75,-2.545616
28,76,3.026141
28,77,0.276462
28,78,2.801498
28,79,5.250101
28,80,6.448171
28,81,-0.836531
28,82,5.734669
28,83,1.895145
28,84,-2.244232
28,85,3.480538
28,86,6.363097
28,87,8.160663
28,88,6.149652
28,89,0.991691
28,90,-0.315529
28,91,3.836019
28,92,-1.063795
28,93,-0.789669
28,94,-0.430980
28,95,0.578633
28,96,-0.081460
28,97,5.022185
28,98,-1.124936
28,99,4.728689
29,29,40.678576
29,30,3.357352
29,31,-1.086913
29,32,3.511205
29,33,5.442566
29,34,4.461730
29,35,-0.132132
29,36,6.507242
29,37,-2.258665
29,38,4.634477
29,39,0.699028
29,40,4.368478
29,41,7.025728
29,42,0.751859
29,43,0.083651
29,44,-0.857018
29,45,-1.512425
29,46,6.708974
29,47,-0.202126
29,48,-2.758776
29,49,-1.191768
29,50,5.938834
29,51,2.776152
29,52,7.091736
29,53,8.046180
29,54,-3.162079
29,55,4.489818
29,56,5.108728
29,57,0.077296
29,58,4.388660
29,59,0.889867
29,60,-0.504069
29,61,-2.574242
29,62,-2.081460
29,63,2.051250
29,64,5.521334
29,65,7.378646
29,66,-1.464897
29,67,2.846246
29,68,0.286940
29,69,-0.241683
29,70,0.722297
29,71,4.567539
29,72,6.674932
29,73,3.843794
29,74,-3.090790
29,75,-0.331516
29,76,7.428844
29,77,-0.454663
29,78,6.165915
29,79,7.152569
29,80,5.309166
29,81,-0.559456
29,82,3.118868
29,83,-0.181317
29,84,-0.455913
29,85,1.965528
29,86,4.412160
29,87,2.473934
29,88,2.198296
29,89,1.043996
29,90,-1.667944
29,91,5.480712
29,92,-0.511399
29,93,0.293834
29,94,0.970590
29,95,-2.913318
29,96,-1.249447
29,97,4.705377
29,98,0.709342
29,99,5.216359
30,30,-30.266427
30,31,4.705773
30,32,-7.891702
30,33,-3.938897
30,34,-11.018449
30,35,5.734149
30,36,-10.877800
30,37,3.069412
30,38,-11.291504
30,39,6.251835
30,40,-7.522741
30,41,-10.722020
30,42,5.994710
30,43,4.647162
30,44,3.675937
30,45,5.467691
30,46,-13.769845
30,47,3.385415
30,48,5.339490
30,49,6.351763
30,50,-14.203540
30,51,-11.808911
30,52,-12.144139
30,53,-7.715649
30,54,5.169004
30,55,-8.091687
30,56,-14.585868
30,57,6.318066
30,58,-9.924776
30,59,7.264366
30,60,5.090145
30,61,4.811581
30,62,4.093154
30,63,-11.144275
30,64,-7.221119
30,65,-11.165134
30,66,8.234658
30,67,-10.991792
30,68,4.209436
30,69,8.659853
30,70,3.528067
30,71,-10.714089
30,72,-11.322251
30,73,-15.619367
30,74,2.704074
30,75,6.638937
30,76,-11.478090
30,77,3.545929
30,78,-10.365355
30,79,-7.265653
30,80,-12.642479
30,81,6.172877
30,82,-10.881422
30,83,4.620480
30,84,5.092321
30,85,-10.258987
30,86,-9.053566
30,87,-9.199269
30,88,-9.244101
30,89,3.904349
30,90,8.132380
30,91,-6.665182
30,92,5.577274
30,93,4.601821
30,94,5.560630
30,95,6.311182
30,96,6.716006
30,97,-10.493823
30,98,3.733793
30,99,-13.116518
31,31,26.132822
31,32,7.486693
31,33,4.696638
31,34,5.324374
31,35,0.706941
31,36,5.054564
31,37,0.854147
31,38,1.223873
31,39,-0.638852
31,40,6.190489
31,41,4.946472
31,42,-0.815993
31,43,-2.656884
31,44,0.564943
31,45,-0.919725
31,46,5.603366
31,47,-0.635020
31,48,-0.618610
31,49,-2.424513
31,50,5.133248
31,51,5.941736
31,52,4.761014
31,53,5.669127
31,54,-0.801789
31,55,3.603355
31,56,7.060190
31,57,-1.151627
31,58,4.146902
31,59,-1.649025
31,60,0.041572
31,61,-3.784083
31,62,-0.002157
31,63,6.810541
31,64,2.561510
31,65,4.968992
31,66,-0.843523
31,67,6.408510
31,68,-0.206748
31,69,-1.292996
31,70,-0.088803
31,71,7.580818
31,72,2.391852
31,73,6.594810
31,74,-1.885878
31,75,0.481403
31,76,4.262119
31,77,-2.246147
31,78,5.601392
31,79,5.140072
31,80,6.204638
31,81,0.005101
31,82,5.102042
31,83,0.952092
31,84,-1.655962
31,85,8.542184
31,86,6.081313
31,87,6.328995
31,88,4.320683
31,89,-0.398711
31,90,-1.560742
31,91,6.592679
31,92,-1.187641
31,93,0.197603
31,94,1.395922
31,95,0.994248
31,96,-2.267638
31,97,3.171334
31,98,-0.723266
31,99,2.314879
32,32,-57.458428
32,33,-13.176785
32,34,-9.740780
32,35,7.391542
32,36,-11.227067
32,37,7.310120
32,38,-9.086726
32,39,3.541980
32,40,-15.079672
32,41,-12.536816
32,42,4.218933
32,43,8.000815
32,44,6.917711
32,45,3.044975
32,46,-4.986206
32,47,5.249005
32,48,4.603785
32,49,5.485311
32,50,-6.974859
32,51,-10.055689
32,52,-8.878553
32,53,-10.196837
32,54,4.122747
32,55,-10.600719
32,56,-9.585561
32,57,6.011254
32,58,-8.872328
32,59,7.519559
32,60,3.803131
32,61,8.274319
32,62,4.875259
32,63,-8.986965
32,64,-7.977623
32,65,-9.004420
32,66,3.059785
32,67,-8.305460
32,68,6.939237
32,69,3.457792
32,70,3.682984
32,71,-13.229366
32,72,-14.526354
32,73,-13.550237
32,74,5.322083
32,75,6.546993
32,76,-9.509930
32,77,4.187003
32,78,-5.524036
32,79,-6.602753
32,80,-8.418275
32,81,5.537530
32,82,-12.888553
32,83,5.370124
32,84,6.731497
32,85,-6.943858
32,86,-8.367880
32,87,-7.718213
32,88,-13.776490
32,89,3.566119
32,90,4.160647
32,91,-9.362979
32,92,6.332523
32,93,6.679590
32,94,4.563840
32,95,5.738514
32,96,8.308046
32,97,-11.909221
32,98,5.326548
32,99,-10.832091
33,33,-57.300967
33,34,-10.285721
33,35,4.143023
33,36,-10.470039
33,37,5.208881
33,38,-8.853955
33,39,4.049874
33,40,-6.339139
33,41,-6.171583
33,42,3.824177
33,43,5.272458
33,44,7.721686
33,45,6.103923
33,46,-10.995972
33,47,8.738017
33,48,6.310929
33,49,8.161448
33,50,-6.625458
33,51,-9.381494
33,52,-11.551638
33,53,-10.581454
33,54,4.476068
33,55,-7.722757
33,56,-6.552272
33,57,6.690919
33,58,-6.460105
33,59,6.944908
33,60,2.418639
33,61,4.728843
33,62,4.388332
33,63,-15.855559
33,64,-7.194451
33,65,-7.904584
33,66,2.108760
33,67,-10.252344
33,68,4.712899
33,69,4.847431
33,70,3.486663
33,71,-13.753677
33,72,-11.199733
33,73,-7.174074
33,74,6.065176
33,75,4.193220
33,76,-11.587922
33,77,3.890724
33,78,-12.399265
33,79,-9.331769
33,80,-14.435837
33,81,4.809682
33,82,-7.238668
33,83,6.082666
33,84,4.975369
33,85,-9.924811
33,86,-11.479117
33,87,-9.167417
33,88,-12.244614
33,89,7.525232
33,90,2.627029
33,91,-14.821839
33,92,3.000982
33,93,3.784955
33,94,4.252732
33,95,5.211994
33,96,6.706135
33,97,-7.202783
33,98,6.038428
33,99,-14.571497
34,34,-41.276156
34,35,2.033305
34,36,-7.045214
34,37,5.234468
34,38,-9.267224
34,39,4.041137
34,40,-7.863598
34,41,-10.351952
34,42,3.972440
34,43,3.386629
34,44,4.780142
34,45,3.639037
34,46,-11.689687
34,47,5.739389
34,48,1.635104
34,49,4.184533
34,50,-12.079597
34,51,-14.995384
34,52,-11.151743
34,53,-10.971352
34,54,5.722701
34,55,-14.575801
34,56,-6.890860
34,57,4.960674
34,58,-7.984091
34,59,5.456535
34,60,5.451926
34,61,5.420120
34,62,7.297857
34,63,-6.451882
34,64,-10.909372
34,65,-9.265970
34,66,3.912092
34,67,-13.134496
34,68,4.099254
34,69,2.980741
34,70,5.785996
34,71,-7.949334
34,72,-5.431129
34,73,-12.601680
34,74,7.085789
34,75,3.604560
34,76,-10.251694
34,77,5.560710
34,78,-7.898821
34,79,-11.691127
34,80,-12.890185
34,81,4.725806
34,82,-8.759607
34,83,4.181762
34,84,5.759658
34,85,-10.438728
34,86,-8.582332
34,87,-8.905176
34,88,-9.773541
34,89,5.446014
34,90,8.688178
34,91,-7.785329
34,92,6.126348
34,93,2.683647
34,94,7.635030
34,95,3.990406
34,96,4.465951
34,97,-9.413243
34,98,8.273021
34,99,-14.923298
35,35,4.454938
35,36,7.423638
35,37,-0.047963
35,38,6.024804
35,39,-1.956828
35,40,5.361842
35,41,4.482128
35,42,-0.390216
35,43,-0.853128
35,44,-3.350271
35,45,-1.074668
35,46,5.366387
35,47,-2.887775
35,48,0.200487
35,49,0.638873
35,50,6.711920
35,51,5.536081
35,52,5.767167
35,53,5.251895
35,54,-1.709036
35,55,6.017286
35,56,6.903250
35,57,0.026662
35,58,7.184696
35,59,-0.274322
35,60,-0.284078
35,61,-1.363395
35,62,-1.586883
35,63,7.876863
35,64,5.945670
35,65,4.160919
35,66,0.423394
35,67,7.974207
35,68,-2.481842
35,69,-2.672112
35,70,1.067225
35,71,5.095769
35,72,5.205768
35,73,8.302786
35,74,-1.046220
35,75,0.618067
35,76,8.511749
35,77,-0.659844
35,78,6.864365
35,79,2.343676
35,80,7.508152
35,81,-1.667457
35,82,1.449812
35,83,-2.257819
35,84,-1.802531
35,85,8.240552
35,86,5.307182
35,87,6.432185
35,88,6.274208
35,89,-2.584260
35,90,-0.953527
